p1.jpg	fb-photos	960x900		https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-6/469544515_1594328957851113_1484650884583438344_n.jpg?stp=dst-jpg_tt6&cstp=mx960x900&ctp=s960x900&_nc_cat=100&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=LSPsOFJiNI0Q7kNvwHdCotz&_nc_oc=AdoXDhGt3kw9SxwzF6r3i1vfwU6XLE9LKSOZ1L0T4jvt1uhJ885PGike6GrGz3yVRi0&_nc_zt=23&_nc_ht=scontent-sjc6-1.xx&_nc_gid=HqG7DspPE1akeF367oxmQQ&_nc_ss=79289&oh=00_AQDpybWDTX9Z2sV1nWNtYbtIMyjcZTBuYkXqgDJco9Nb6g&oe=6A69C206
p2.jpg	fb-page	960x900		https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-6/469544515_1594328957851113_1484650884583438344_n.jpg?stp=dst-jpg_tt6&cstp=mx960x900&ctp=s960x900&_nc_cat=100&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=LSPsOFJiNI0Q7kNvwHdCotz&_nc_oc=AdoXDhGt3kw9SxwzF6r3i1vfwU6XLE9LKSOZ1L0T4jvt1uhJ885PGike6GrGz3yVRi0&_nc_zt=23&_nc_ht=scontent-sjc6-1.xx&_nc_gid=xCPNLa7Oemwbp-YpE-AM6Q&_nc_ss=79289&oh=00_AQDH3sxxvp_WGkVMPxyeF5rH6XNrab8L3zMdSaalJavxoA&oe=6A69C206
p3.jpg	fb-page	640x525	May be an image of ice cream and text that says 'DRAYDEN Summer DAYS OF Friday, July 24 GIVEAWAY LOCATION The Ice Hut, Morinville, AB A free small ice cream treat! DRAYDEN INSURANCE LTD. Here.For For you.'	https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-6/752833247_1630867555713191_6753922587759551681_n.jpg?stp=dst-jpg_tt6&cstp=mx700x574&ctp=s640x640&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZWEwiXBn9gUQ7kNvwGcSN9L&_nc_oc=AdqLs_rdX2drl3rtHZOlDkhY2RMTa8YahhwCMoe2CvxAUQpmiXvdrn_ocQSNGoYWvtE&_nc_zt=23&_nc_ht=scontent-sjc6-1.xx&_nc_gid=AG3OCKRz0kLxxIgokJKEFg&_nc_ss=79289&oh=00_AQAs1ANx0zF_flvfyHE34evgLf35kg0VMYWpe4dk8WOp-w&oe=6A69DD0D
